time,X,Y,Z
23.81765083, 0.8672429457, -0.986884287, -0.9711008247
23.82761083, 0.9501570484, -1.010621059, -0.8070870104
23.83757083, 1.149803795, -0.9429652655, -0.7111054771
23.84753083, 1.324178291, -0.8142089921, -0.6002617103
23.85749083, 1.428664234, -0.6074327356, -0.4432392655
23.86745083, 1.451710157, -0.2961269742, -0.111612968
23.87740983, 1.463178301, 0.13180852, 0.1749473767
23.88736983, 1.678876532, 0.5145467913, 0.4535731228
23.89732983, 1.906364503, 0.5118980026, 0.6551720354
23.90728983, 2.181557568, 0.1939971668, 0.4193376752
23.91724983, 2.682299083, -0.1474042135, -0.3051107825
23.92720983, 2.958977049, -0.3519865948, -0.879554039
23.93716983, 2.826907451, -0.3097123951, -0.9421513331
23.94712983, 2.363560049, -0.08743224621, -0.6327878706
23.95708983, 1.935965155, 0.1526608604, 0.02727974609
23.96704983, 1.928187481, 0.4775397635, 0.6602045877
23.97700983, 1.944407365, 0.801394819, 0.8599242783
23.98696983, 1.950685228, 0.9386184454, 0.6293679804
23.99692983, 2.044438022, 0.8546740633, 0.3510112792
24.00688883, 2.247249721, 0.750191921, 0.1671621014
24.01684883, 2.422373098, 0.7497294062, 0.005112366825
24.02680883, 2.826448444, 0.6501133168, -0.3691155745
24.03676883, 3.526085631, 0.6712439847, -0.8077643372
24.04672883, 4.296035002, 1.096963384, -1.378551257
24.05668883, 4.849328367, 1.628159537, -1.944184002
24.06664883, 5.055184565, 2.145273841, -1.784669035
24.07660883, 4.871154854, 2.694975847, -0.7594889939
24.08656883, 4.868158741, 2.760432503, -0.03399629653
24.09652883, 5.040770009, 2.633111721, 0.2132724401
24.10648883, 5.395663839, 2.892794169, 0.139737856
24.11644883, 5.462761223, 3.161571377, 0.01024666071
24.12640883, 4.264175862, 2.72769862, -0.3179154539
24.13636783, 2.431470197, 1.799604578, -0.8638776539
24.14632783, 0.884613854, 1.221764601, -1.303402256
24.15628783, -0.7502363598, 1.278662687, -1.995990332
24.16624783, -2.210825514, 1.958828938, -2.378533307
24.17620783, -2.863883196, 3.210783883, -2.110799827
24.18616783, -2.991405122, 4.799015123, -1.520357931
24.19612783, -3.660218127, 6.443118848, -0.6110679495
24.20608783, -5.039480113, 7.629069253, 0.7892185771
24.21604783, -6.466505957, 7.520689357, 1.77087253
24.22600783, -7.58558468, 6.004612173, 2.28246063
24.23596783, -7.76556724, 3.57901989, 2.244989479
24.24592783, -6.306920239, 1.158905863, 1.369054501
24.25588783, -4.256071914, -0.4404192996, 0.6008857544
24.26584683, -2.380063523, -0.6992030311, 0.2238733689
24.27580683, -0.9197459722, -0.1251508802, 0.3147863165
24.28576683, 0.3497835101, 0.4640309411, 0.4359825785
24.29572683, 1.190461386, 0.6614370346, 0.2679055341
24.30568683, 1.631974407, 0.1033179617, 0.3467214695
24.31564658, 2.192533377, -0.5746240085, 2.228377393
24.32560658, 1.411669009, -0.7438336587, 2.396753815
24.33556658, 0.5035753682, -0.5409633422, 1.907233253
24.34552658, -0.1351797321, -0.5334824145, 1.379109666
24.35548658, -0.7553272381, -0.7319673193, 1.437879738
24.36544658, -1.824945241, -0.9918666995, 1.911134077
24.37540658, -2.704358289, -1.424549548, 1.963785038
24.38536658, -3.298530417, -1.892380595, 1.880537352
24.39532558, -3.54375504, -2.456229939, 2.048380508
24.40528558, -3.686863889, -3.164090942, 2.272379738
24.41524558, -3.863740116, -3.686827928, 2.440568172
24.42520558, -3.863942137, -3.973591172, 2.512185161
24.43516558, -3.900894493, -4.077300897, 2.483715361
24.44512558, -4.220633694, -3.969113958, 2.376122792
24.45508558, -4.650148229, -3.807746009, 2.320615174
24.46504558, -4.909846757, -3.715102724, 2.151972411
24.47500558, -4.906613832, -3.684735795, 1.968091805
24.48496558, -4.687780616, -3.769377165, 1.713634428
24.49492558, -4.276852041, -3.843968341, 1.37096771
24.50488558, -3.577034175, -3.360295433, 0.9602016878
24.51484558, -2.582842038, -2.436643521, 0.4748287019
24.52480458, -1.578530125, -1.784955549, -0.0742274791
24.53476458, -0.6470473292, -1.447146698, -0.5548235822
24.54472458, 0.3190097603, -0.7029744852, -1.159794932
24.55468458, 1.313015664, 0.1073794377, -2.219603062
24.56464458, 2.137955466, 0.6526679653, -2.975194302
24.57460458, 2.763014341, 1.291525977, -3.525937697
24.58456458, 3.302793037, 2.019392059, -3.945778598
24.59452458, 3.969297561, 2.603846406, -3.783512224
24.60448458, 4.384652771, 3.301801057, -3.495624561
24.61444458, 4.486197564, 4.175883783, -3.543076178
24.62440458, 5.119637253, 5.155804036, -3.71921858
24.63436458, 6.173797849, 5.188446702, -3.706942643
24.64432458, 6.268435035, 4.301752117, -3.426828268
24.65428358, 4.921775662, 2.842420406, -3.251458869
24.66424358, 3.365892095, 0.9789969778, -3.277639192
24.67420358, 2.050170633, -0.9129690492, -3.162277136
24.68416358, 0.823352868, -2.313147402, -2.838734029
24.69412358, -0.537673991, -3.150400271, -2.126896042
24.70408358, -1.321616918, -3.274948888, -1.035645972
24.71404358, -1.169055168, -2.8886444, -0.4672942722
24.72400358, -1.30502135, -2.314917355, -0.4693349504
24.73396358, -2.208241045, -2.105784085, -0.1171083274
24.74392358, -3.52192943, -1.742722279, 1.069354001
24.75388358, -4.648987849, 0.2058038646, 1.962889245
24.76384358, -5.140903577, 3.79132118, 3.264778534
24.77380358, -5.032113791, 8.560886802, 2.485451691
24.78376258, -3.041781224, 12.58116156, -2.260228347
24.79372258, 0.8177234611, 11.38783138, -2.69444375
24.80368258, -0.2783651796, 4.101398442, 2.775151991
24.81364258, -3.94434106, -0.8363231617, 3.970781584
24.82360258, -6.201709533, -2.330345233, 1.48729982
24.83356258, -6.038804351, -3.347021084, 2.657178276
24.84352258, -5.264923021, -4.030948849, 4.276825144
24.85348258, -4.541014626, -4.255612907, 4.625591969
24.86344258, -3.706413762, -3.540392599, 4.794142638
24.87340258, -2.532805075, -1.928198884, 4.763417859
24.88336258, -1.576439892, 0.4328623581, 4.404450274
24.89332258, -0.4205202015, 2.463962882, 3.659143409
24.90328258, 1.398138552, 3.585304477, 3.30710799
24.91324258, 4.568914031, 3.545493125, 3.660150007
24.92320158, 5.040495189, 2.558366178, 1.07841375
24.93316158, -0.3910397096, 0.6097108108, -1.925337256
24.94312158, -1.373408923, -0.7870697254, -0.7902931492
24.95308158, -1.138400409, -1.045473388, 0.2059717528
24.96304158, -1.459565453, -1.360725435, 0.7384109509
24.97300158, -1.620405545, -1.68116864, 1.022830118
24.98296158, -1.475766041, -1.75437695, 1.364052501
24.99292158, -0.9526837765, -1.746142901, 1.776298746
25.00288158, -0.7245182589, -1.575243405, 2.038601332
25.01284158, -0.7322846769, -0.9679808235, 2.227911955
25.02280158, -0.1210505933, -0.009387120008, 1.410351339
25.03276158, 0.1916533104, 0.5918943447, 0.5227030724
25.04272158, 0.03903133392, 0.4073562187, 0.2156768882
25.05268058, 0.1563977429, 0.1485543609, 0.2158809195
25.06264058, 0.6657478213, -0.09579084098, 0.03693039279
25.07260058, 0.5061045083, -0.3921183747, -0.3275447217
25.08256058, 0.5069607965, -0.6118222404, -0.505807689
25.09252058, 0.5885868672, -0.756387046, -0.4261731434
25.10248058, 0.710936054, -0.9758131689, -0.1232832795
25.11244058, 0.3502131343, -1.09511391, 0.3285445225
25.12240058, 0.6670670262, -1.184473398, 0.4357181382
25.13236058, 1.033161491, -1.259407806, 0.09050137661
25.14232058, 1.40524058, -1.218705338, -0.4034842656
25.15228058, 1.504109688, -1.003820747, -0.7996305679
25.16224058, 1.826443298, -0.6881330824, -0.9369602481
25.17220058, 2.153851706, -0.2231361812, -0.7420286232
25.18216058, 2.276863383, 0.1001177806, -0.3704030583
25.19211958, 2.16594638, 0.3434508294, -0.03872106604
25.20207958, 2.061674152, 0.4967355877, 0.1230172312
25.21203958, 2.111209717, 0.2803102559, 0.1870806415
25.22199958, 2.406910429, -0.1718964458, 0.01234639585
25.23195958, 2.748549499, -0.4433750671, -0.3600564833
25.24191958, 2.731796641, -0.6022608733, -0.5088662213
25.25187958, 2.080314783, -0.7405802679, -0.3830559213
25.26183958, 1.222623264, -0.696561259, -0.1338000816
25.27179958, 1.039368602, -0.2610243845, 0.269099974
25.28175958, 1.208690811, 0.7451481128, 0.6597764254
25.29171958, 1.392477424, 1.936566249, 0.855151927
25.30167958, 1.601356924, 2.653568205, 0.8012889844
25.31163921, 1.813677364, 2.652912147, 0.588160459
25.32159921, 2.214527532, 2.004621992, 0.2610606372
25.33155921, 3.060045002, 1.365771582, -0.1088039656
25.34151821, 4.216608763, 1.235842942, -0.4903960365
25.35147821, 5.288919409, 1.584516504, -1.159058622
25.36143821, 5.736417933, 2.07511427, -1.660181814
25.37139821, 5.486800296, 2.516893047, -1.518298395
25.38135821, 5.421696228, 2.952926935, -0.5816462222
25.39131821, 5.431787937, 2.899517882, -0.005774856359
25.40127821, 5.669538649, 2.640821859, -0.1964648379
25.41123821, 5.717360687, 2.889173573, -0.4874987411
25.42119821, 5.613377897, 3.226757306, -0.2926461267
25.43115821, 5.072199377, 3.320009286, 0.08387414239
25.44111821, 2.857478156, 3.263476651, -1.033261551
25.45107821, 1.184739666, 2.428870232, -2.180515594
25.46103821, 0.3268126138, 0.863091715, -2.130331866
25.47099821, -0.7460333812, 0.0525226146, -1.869846595
25.48095721, -1.475326476, 0.5308874202, -2.069303892
25.49091721, -1.745453221, 2.09708986, -2.135544659
25.50087721, -2.079059386, 4.308934252, -1.608391271
25.51083721, -3.002877652, 6.58614759, -0.3639401308
25.52079721, -4.613344392, 7.904808741, 1.193667049
25.53075721, -6.375867097, 7.193742294, 2.290409189
25.54071721, -7.175435831, 4.20914333, 2.574247216
25.55067721, -6.290867293, 0.8340199435, 1.983401131
25.56063721, -4.49743562, -1.217984961, 1.283467198
25.57059721, -2.770425979, -1.915948967, 0.7311639118
25.58055721, -1.110162304, -1.601370519, 0.3352698438
25.59051721, -0.05042726487, -0.5522917378, 0.05019834638
25.60047721, 0.8410746092, 0.1816688973, -0.01433298737
25.61043721, 1.512293012, 0.4681900656, -0.05599439889
25.62039621, 2.149793446, 0.1031419605, 1.308185571
25.63035621, 1.937702509, -0.1360559374, 2.620316259
25.64031621, 1.029716019, -0.114636417, 2.623867857
25.65027621, 0.5151584101, -0.3882019097, 2.247746003
25.66023621, -0.3600373337, -0.6893785393, 1.827441125
25.67019621, -1.520784485, -0.9569050276, 2.244892562
25.68015621, -2.576853028, -1.450713499, 2.2376081
25.69011621, -3.351198919, -1.961364875, 1.773764563
25.70007621, -3.806288591, -2.251525351, 1.751886328
25.71003621, -4.246721047, -2.603338283, 2.040141488
25.71999621, -4.642925163, -2.889657138, 2.361689525
25.72995621, -4.611716819, -3.056053108, 2.477678111
25.73991621, -4.52631268, -3.027403505, 2.571246425
25.74987621, -4.590375944, -2.888422206, 2.463204205
25.75983521, -4.645908705, -2.785663238, 2.323495805
25.76979521, -4.727246691, -2.808947436, 2.12804999
25.77975521, -4.694865103, -2.980688345, 1.962921989
25.78971521, -4.586338734, -3.297123284, 1.819757591
25.79967521, -4.31630379, -3.785166401, 1.637985491
25.80963521, -3.856180251, -4.04523652, 1.306902984
25.81959521, -3.295650371, -3.884836285, 1.003721344
25.82955521, -2.624595543, -3.503227111, 0.6393015227
25.83951521, -1.965651762, -3.150961604, 0.2208855879
25.84947521, -1.242053562, -2.596633866, -0.5932117224
25.85943521, -0.5539497158, -1.544989327, -1.887532668
25.86939521, 0.5066931036, -0.387325412, -3.398437698
25.87935521, 1.624315285, 0.7058349431, -4.850276786
25.88931521, 2.929809091, 1.957819709, -5.591283023
25.89927521, 4.791710197, 3.54467393, -5.556311996
25.90923421, 6.985966163, 5.385618907, -4.836185288
25.91919421, 8.712731391, 6.904958253, -4.193838243
25.92915421, 9.788358285, 7.925378661, -4.005009431
25.93911421, 9.933630019, 7.026249971, -4.068712506
25.94907421, 8.16376438, 4.999440719, -3.937981628
25.95903421, 5.071222308, 2.756951655, -3.807360678
25.96899421, 2.214930844, 0.5833369446, -3.217228099
25.97895421, -0.5307824627, -1.383579862, -1.981859512
25.98891421, -2.708013676, -3.034494424, -0.8934185913
25.99887421, -3.505570967, -3.732612796, -0.6477370083
26.00883421, -4.150514469, -3.174483783, -0.7000520468
26.01879421, -4.959168606, -2.04850593, 0.01824418992
26.02875421, -5.799470213, 0.40746907, 0.7358370066
26.03871421, -6.294351649, 5.069093336, 1.132838391
26.04867421, -5.688516372, 10.46154004, 3.569454722
26.05863321, -4.082579763, 13.99904353, 3.340247669
26.06859321, -0.8354381856, 10.58457832, -0.2118444769
26.07855321, -1.177857566, 2.554313473, 1.794447334
26.08851321, -5.337509771, -2.718557083, 4.171256297
26.09847321, -7.226893083, -4.96318038, 1.832225171
26.10843321, -6.878675019, -5.210017081, 1.655558128
26.11839321, -6.006145313, -5.344283186, 3.900906773
26.12835321, -5.330803599, -5.40829441, 5.056039428
26.13831321, -4.59840154, -4.283491262, 5.441567405
26.14827321, -3.620658205, -2.16439599, 5.106682162
26.15823321, -2.328839867, 0.665474537, 4.580145071
26.16819321, -0.9091649969, 3.723599313, 4.259838105
26.17815321, 0.3653701405, 5.991570543, 4.186535071
26.18811321, 2.300152112, 6.793770524, 4.03563013
26.19807321, 4.0599066, 5.86009473, 2.850353909
26.20803221, 4.539482363, 3.08817888, 1.004930622
26.21799221, 3.015654695, 0.3743562877, -0.3420655875
26.22795221, 0.6353189841, -0.6428142375, -1.514819448
26.23791221, -1.137187258, -1.334061547, -1.368574737
26.24787221, -1.669468069, -2.060917815, -0.3888070965
26.25783221, -1.991002657, -2.501516624, 0.24129354
26.26779221, -2.27271566, -2.564477688, 0.7859640169
26.27775221, -1.892406322, -2.608525348, 1.387927852
26.28771221, -1.393058637, -2.140025965, 1.78714767
26.29767221, -0.9659103245, -1.37568846, 1.961487082
26.30763221, -0.4808095264, -0.6554886621, 2.068722094
26.31759208, -0.08407799095, -0.02825725436, 1.205867776
26.32755208, 0.06292532288, 0.1988105947, 0.2868789814
26.33751208, -0.01260045737, 0.04407865047, 0.2541024506
26.34747208, 0.1709552998, -0.1967927206, 0.2342446484
26.35743208, 0.4909035748, -0.5330748636, 0.003201935291
26.36739108, 0.7182634923, -0.8466025668, -0.4714504
26.37735108, 0.9512697735, -1.08987422, -0.7210915712
26.38731108, 1.020554017, -1.172067361, -0.6190729339
26.39727108, 0.9562045312, -1.172953799, -0.6734472156
26.40723108, 1.593192603, -1.032871469, -0.9946891505
26.41719108, 2.401622207, -0.6916583687, -1.317374178
26.42715108, 2.770168117, -0.386348927, -1.369733071
26.43711108, 2.938285799, -0.01308372974, -1.076922199
26.44707108, 2.962296513, 0.2442481381, -0.520629065
26.45703108, 2.737807871, 0.2211966598, -0.02889869392
26.46699108, 2.613646047, 0.3311699224, 0.2151382135
26.47695108, 2.608428285, 0.4260503519, 0.3373317182
26.48691108, 2.755583699, 0.1123934251, 0.3457053696
26.49687108, 3.094313779, -0.3255659509, 0.0970304507
26.50683108, 3.527404763, -0.5322059673, -0.46755345
26.51679108, 3.304907683, -0.47339935, -0.7359172596
26.52675008, 2.231305679, -0.2378547925, -0.3836323106
26.53671008, 1.416755794, 0.0137333554, 0.04107595906
26.54667008, 1.218675298, 0.3648721039, 0.4535204248
26.55663008, 1.120488633, 1.091450629, 0.7397575647
26.56659008, 0.9611632624, 2.067073179, 0.6458401716
26.57655008, 0.9029508685, 2.63064595, 0.3256998521
26.58651008, 1.089842645, 2.346610433, -0.05338098586
26.59647008, 1.629333366, 1.567656058, -0.5483635783
26.60643008, 2.357736515, 0.8541378736, -0.9435530569
26.61639008, 3.336635259, 0.703558622, -1.185688596
26.62635008, 4.391779942, 1.262178217, -1.438070211
26.63631008, 5.038281434, 1.694928893, -1.656991134
26.64627008, 5.274505438, 1.914785956, -1.426381919
26.65623008, 5.164960191, 2.11225403, -0.4713915624
26.66619008, 4.782850496, 2.113000719, 0.07222700045
26.67614908, 4.73069801, 2.317108891, -0.08518106818
26.68610908, 4.5960647, 2.904289795, -0.302563443
26.69606908, 4.563646567, 3.277480733, -0.2233624685
26.70602908, 3.93262207, 3.317994921, -0.6926846281
26.71598908, 2.675367794, 3.155510738, -1.789029304
26.72594908, 1.263911331, 2.29176355, -2.022365953
26.73590908, -0.05026997477, 1.124375716, -1.575967875
26.74586908, -1.2148988, 0.6820174795, -1.659345077
26.75582908, -2.091701651, 1.293668396, -1.968681496
26.76578908, -2.764433752, 3.088785821, -1.831166679
26.77574908, -3.575944254, 5.465112389, -1.019610568
26.78570908, -4.832382259, 7.722708319, 0.5967282379
26.79566908, -6.21810688, 8.750467567, 2.264100373
26.80562908, -7.138829922, 7.358725576, 3.20464723
26.81558908, -7.007880358, 3.964140317, 2.827163851
26.82554908, -5.435051268, 0.5316674387, 1.590487242
26.83550808, -3.492130265, -1.089026374, 0.620936003
26.84546808, -1.847691641, -1.719265589, 0.1427764347
26.85542808, -0.3449953714, -1.367738001, 0.1812207082
26.86538808, 0.377655433, -0.4970560151, 0.08535297632
26.87534808, 0.7746701199, 0.4530364215, 0.08161660552
26.88530808, 1.720687778, 0.4140892875, 0.6366859169
26.89526808, 2.71716603, -0.4171953285, 1.81675183
26.90522808, 1.807546851, -1.02911931, 2.265078027
26.91518808, 0.8931826562, -0.9751699752, 2.221513055
26.92514808, 0.3252250582, -0.7827889788, 1.617122333
26.93510808, -0.2661731502, -1.191753767, 1.439290963
26.94506808, -1.073009096, -1.916209168, 1.624851183
26.95502808, -1.865627829, -2.57705271, 1.714945081
26.96498808, -2.370746862, -3.202939258, 1.842624882
26.97494808, -3.036833602, -3.758699564, 1.975055839
26.98490808, -3.680124973, -4.063575727, 2.121849018
26.99486708, -4.159354289, -4.028015301, 2.345752354
27.00482708, -4.487290409, -3.842389593, 2.603599946
27.01478708, -4.695916432, -3.593223946, 2.87319898
27.02474708, -4.897396865, -3.271096158, 2.901147501
27.03470708, -5.036302736, -2.987679276, 2.634675559
27.04466708, -4.975379426, -2.894469396, 2.168207498
27.05462708, -4.522774822, -3.026277332, 1.760957699
27.06458708, -3.985674443, -3.222972988, 1.319002043
27.07454708, -3.427522625, -3.485056304, 0.8521676543
27.08450708, -2.677603769, -3.324959539, 0.450815649
27.09446708, -1.680745302, -2.792812044, 0.08939223289
27.10442708, -0.7965387064, -2.462746661, -0.2869579554
27.11438708, -0.02719978541, -2.170909204, -0.7738006389
27.12434708, 0.6955148998, -1.617767866, -1.343403936
27.13430708, 1.380059254, -0.5526612818, -2.245907346
27.14426708, 1.991934996, 0.5580834049, -3.032814226
27.15422708, 2.689115183, 1.728738663, -3.568362755
27.16418608, 3.620492436, 3.107232032, -3.997210414
27.17414608, 4.898131276, 4.21833223, -3.758576188
27.18410608, 5.715721713, 4.879278098, -3.161630434
27.19406608, 6.145686775, 5.860107594, -3.650528998
27.20402608, 7.1711545, 5.789124734, -4.155293398
27.21398608, 7.963746336, 4.606026601, -3.419255247
27.22394608, 6.591170933, 3.072918817, -2.797413218
27.23390608, 4.315160367, 1.37609835, -2.503162615
27.24386608, 2.303485463, -0.4590298176, -2.010263386
27.25382608, 0.5780922845, -2.220837994, -1.453126937
27.26378608, -1.013561916, -3.574657867, -0.9093187787
27.27374608, -1.828899421, -4.070405275, -0.4796386215
27.28370608, -1.967850022, -3.727688271, -0.398810513
27.29366608, -2.495986912, -2.95064769, -0.1289580023
27.30362608, -3.795684665, -1.674840783, 0.2858026917
27.31358663, -5.353500736, 0.9096039766, 0.5063580582
27.32354563, -6.284796714, 5.49358716, 1.574202308
27.33350562, -6.014478765, 10.76705355, 3.952126043
27.34346563, -4.133136251, 15.04681078, 2.054342329
27.35342562, 0.1878327397, 13.40134933, -2.737902596
27.36338563, 2.317942996, 3.734827137, 1.245726052
27.37334563, -3.360688658, -2.264047748, 3.762096212
27.38330563, -7.021803163, -3.927817998, 0.2149845779
27.39326563, -6.915158721, -5.292469254, 0.6920390224
27.40322562, -5.522306344, -6.002859178, 3.027580384
27.41318563, -4.524966358, -5.969527125, 3.920071314
27.42314563, -3.98706111, -4.87343673, 4.649042813
27.43310563, -3.189675434, -2.552834128, 4.927294264
27.44306563, -1.731398269, 0.3537688261, 4.541408436
27.45302563, -0.5245241877, 3.211593722, 3.838180182
27.46298563, 0.7193512206, 5.305168821, 3.499025302
27.47294562, 1.991946252, 6.296664222, 2.870653102
27.48290563, 2.609536332, 5.850788301, 1.644486133
27.49286563, 2.500294556, 3.636113273, 0.9146460307
27.50282463, 1.651865319, 1.168200597, 0.8804971218
27.51278463, 0.02584366992, -0.05000772715, 0.4346187886
27.52274462, -1.479091645, -0.713964327, 0.04033413012
27.53270463, -2.26955831, -1.447788722, -0.1171676401
27.54266463, -2.751244773, -1.991363431, 0.2924075969
27.55262463, -2.892152145, -2.321013662, 0.8546723092
27.56258463, -2.727201607, -2.346240304, 1.04661418
27.57254462, -2.55134338, -1.929247874, 1.216237228
27.58250463, -1.739202109, -1.299914392, 1.331343176
27.59246462, -1.026936691, -0.4142921859, 1.126202386
27.60242463, -0.7017873542, 0.4189927626, 0.8760169852
27.61238463, -0.2475195821, 0.7572851783, 0.5028072634
27.62234463, 0.08695650212, 0.5624372417, 0.3184387432
27.63230463, 0.2022189367, 0.02868527055, -0.02635807872
27.64226462, 0.1634258037, -0.6602360165, -0.296215925
27.65222463, 0.458137167, -1.226307303, -0.2979823688
27.66218463, 0.6253372023, -1.501414706, -0.08972559728
27.67214463, 0.6595353008, -1.62542304, 0.1704522566
27.68210363, 0.6977862507, -1.655425104, 0.2711828253
27.69206362, 0.7568735343, -1.61221418, 0.2208657074
27.70202363, 0.7210914981, -1.541950529, 0.1781735779
27.71198362, 1.144371147, -1.455323444, -0.2324219982
27.72194363, 1.545422898, -1.151291034, -0.9166165423
27.73190363, 1.753513316, -0.6761556458, -1.293725114
27.74186363, 1.851217658, -0.2578826755, -1.185975694
27.75182363, 1.940175735, 0.2133409256, -0.6766795564
27.76178362, 2.075185021, 0.7708092034, 0.056476648
27.77174363, 2.209846398, 0.8806245911, 0.7060909049
27.78170363, 2.341296191, 0.28482723, 0.9482787766
27.79166363, 2.589528037, -0.2238676679, 0.4969992971
27.80162363, 2.694600748, -0.1931224233, -0.2392623635
27.81158362, 2.495800678, -0.03496167183, -0.6284487981
27.82154363, 1.852442358, 0.01351817787, -0.7400464171
27.83150362, 0.9209738874, 0.4305176246, -0.3571625501
27.84146363, 0.7638542327, 1.358464901, 0.1522117943
27.85142363, 0.9191165194, 2.02331671, 0.4682491225
27.86138263, 1.196399306, 2.23527243, 0.4928984986
27.87134263, 1.682593314, 2.065343572, 0.1738336283
27.88130262, 2.022935618, 1.665354846, -0.1207362324
27.89126263, 2.398422318, 1.215404, -0.1057096191
27.90122263, 3.11876625, 1.073047103, -0.2213557041
27.91118263, 3.963442159, 1.29795616, -0.7097239262
27.92114263, 4.600793928, 1.49374199, -1.438461974
27.93110262, 5.051524208, 1.786999151, -1.949039676
27.94106263, 5.24736734, 2.433465559, -1.28042343
27.95102262, 5.320905433, 2.721207041, -0.4368893355
27.96098263, 5.546583399, 2.699727294, -0.5703387304
27.97094263, 5.618318794, 2.648124447, -0.8147633813
27.98090263, 5.100771212, 2.602019151, -0.7395711116
27.99086263, 4.568186637, 2.423623526, -0.4952247403
28.00082262, 3.827625373, 2.326029988, -0.8669140399
28.01078263, 2.522473045, 2.099123522, -1.996322454
28.02074263, 1.088852492, 1.235205011, -2.306175767
28.03070263, -0.2207169688, 0.2890886807, -2.191724122
28.04066163, -1.225593942, 0.2793010265, -2.282871104
28.05062162, -1.919644992, 1.345795739, -2.425384122
28.06058163, -2.317629293, 3.14503779, -1.965077273
28.07054163, -2.781315249, 5.141146821, -0.4475435472
28.08050163, -3.566987782, 7.031362776, 1.621865594
28.09046163, -4.83805552, 7.597101356, 3.23933993
28.10042163, -6.04457029, 5.873129343, 3.616751095
28.11038163, -5.769268175, 2.793257017, 2.530939229
28.12034162, -3.884205955, 0.2290336829, 1.060449861
28.13030163, -2.274662052, -0.9227491021, 0.1806788175
28.14026163, -0.960337197, -0.8743207079, -0.2048607087
28.15022163, 0.03002062842, -0.2061517739, -0.529557471
28.16018163, 0.6171253726, 0.6489772028, -0.5607044193
28.17014162, 1.140707282, 0.855487411, 0.09491463572
28.18010163, 1.137063443, 0.604554736, 0.7431226373
28.19006162, 1.261479767, -0.1757205248, 1.820375935
28.20002163, 1.042787177, -0.6960911429, 2.442584438
28.20998163, 0.892286278, -0.8613012975, 2.412377283
28.21994163, 0.3622209764, -0.85294855, 1.941859149
28.22990063, -0.4925498584, -1.423988215, 1.640497455
28.23986062, -1.082121397, -2.03583326, 1.26014397
28.24982063, -1.850594637, -2.363232313, 1.031968074
28.25978063, -2.248404107, -2.773224456, 1.115171029
28.26974063, -2.512974243, -3.11947961, 1.345216865
28.27970063, -3.140281957, -3.362069478, 1.691431088
28.28966062, -3.698075632, -3.546015866, 2.094060418
28.29962063, -4.110209026, -3.724293963, 2.377807667
28.30958062, -4.363081515, -3.821155429, 2.511135586
28.31954008, -4.609743384, -3.783104673, 2.552120475
28.32950008, -4.730224093, -3.705753027, 2.44689749
28.33946008, -4.656729855, -3.654102817, 2.201335483
28.34942008, -4.39687082, -3.65567104, 1.877052411
28.35938008, -3.885730324, -3.74067026, 1.416635926
28.36934008, -3.27006354, -3.730552238, 0.9066601959
28.37930008, -2.648510655, -3.367878687, 0.4294408599
28.38926008, -1.899499287, -2.691427757, -0.06463833779
28.39922008, -1.013771831, -2.19357769, -0.4223873636
28.40917908, -0.2919219491, -1.839893063, -0.8502610235
28.41913908, 0.3864889678, -1.270219308, -1.561165356
28.42909908, 1.111237022, -0.3816547823, -2.436008074
28.43905908, 1.921071712, 0.3116577637, -3.428552028
28.44901908, 2.68888948, 0.855775094, -3.929469252
28.45897908, 3.345027768, 1.467526583, -3.796013571
28.46893908, 4.263726504, 2.447332816, -3.344378142
28.47889908, 5.1027809, 3.716804264, -3.088660691
28.48885908, 5.6715536, 4.738689984, -3.548137236
28.49881908, 6.616991068, 5.041122596, -3.89538437
28.50877908, 7.657365684, 4.251304679, -3.682723768
28.51873908, 7.269795274, 3.229979122, -3.58441687
28.52869908, 5.336047382, 2.384903848, -3.516010294
28.53865908, 3.177957614, 1.430115513, -3.374093692
28.54861908, 1.000893339, 0.1063017958, -2.744247994
28.55857908, -0.6341197202, -1.401572914, -1.963187745
28.56853908, -1.756135207, -2.162347126, -1.536357082
28.57849908, -2.444819682, -1.755591416, -1.19334187
28.58845908, -3.249643309, -0.1703843558, -0.4021948814
28.59841808, -4.754945828, 2.735498221, 0.5670047942
28.60837808, -6.425839741, 7.108283483, 1.432276644
28.61833808, -7.396207398, 11.42930685, 2.856723865
28.62829808, -5.509292196, 11.49796954, 5.959078735
28.63825808, -1.379568672, 5.98435274, 2.666634685
28.64821808, -0.1898617235, 1.031190394, -1.381042024
28.65817808, -3.948705129, -2.629568893, 1.281651345
28.66813808, -6.441041332, -4.683194645, 0.5015205105
28.67809808, -6.63576063, -5.157817817, 0.7895894368
28.68805808, -6.208204036, -5.058216931, 3.921980138
28.69801808, -5.780010095, -4.945422971, 5.240176435
28.70797808, -5.262818023, -3.948125963, 5.531170138
28.71793808, -4.452919014, -1.631146295, 5.510729442
28.72789808, -3.472399128, 1.314005013, 5.398721348
28.73785808, -2.077646407, 3.92814018, 4.791780363
28.74781808, -0.2905228566, 6.127130052, 3.440404626
28.75777808, 1.573119404, 7.291103112, 1.899360416
28.76773808, 3.132113104, 6.176368285, 0.9222205869
28.77769808, 3.496201097, 2.894226737, 0.989606239
28.78765708, 2.428410787, -0.4479242009, 1.011992816
28.79761708, 0.5811021388, -1.849942673, -0.3070384634
28.80757708, -0.5316740169, -2.248483045, -1.727875614
